"Establishment Number","Inspection Date","Time Orders Issued","Retention Of Food Equipment","Closure For Imminent Hazard","Closure For Cleaning","Disposed Of Food","Civil Penalty","Court Summons","Row Number",
"5429      ","5/13/2002 12:00:00 AM",1,0,0,0,0,0,0,11020,
"5429      ","10/17/2002 12:00:00 AM",0,0,0,0,0,0,1,11021,
"5429      ","10/22/2002 12:00:00 AM",0,0,0,0,0,1,0,11022,
"5429      ","6/2/2004 1:40:00 PM",0,0,0,0,1,0,0,11023,
"5429      ","6/22/2004 11:15:00 AM",0,0,0,0,1,0,0,11024,
"5429      ","6/29/2004 12:00:00 AM",0,0,0,0,0,1,0,11025,
"5429      ","7/28/2004 12:00:00 AM",0,0,0,0,0,1,0,11026,
"5429      ","8/3/2004 2:00:00 PM",0,0,0,0,1,0,0,11027,
"5429      ","1/4/2006 12:00:00 AM",0,0,0,0,0,1,0,11028,
"5429      ","8/26/2008 3:10:00 PM",0,0,0,0,1,0,0,11029,
"5429      ","9/24/2008 2:00:00 PM",0,0,0,0,1,0,0,11030,
"5429      ","1/3/2014 10:50:00 AM",0,0,0,0,1,0,0,11031,
"5431      ","8/28/2002 12:00:00 AM",0,0,0,0,1,0,0,11032,
"5431      ","6/16/2004 10:45:00 AM",0,0,0,0,1,0,0,11033,
"5431      ","7/28/2004 12:00:00 AM",0,0,0,0,0,1,0,11034,
"5431      ","8/3/2005 7:20:00 AM",0,0,0,0,1,0,0,11035,
"5431      ","8/8/2005 8:55:00 AM",0,0,0,0,1,0,0,11036,
"5431      ","12/5/2005 10:30:00 AM",0,0,0,0,1,0,0,11037,
"5431      ","1/4/2006 12:00:00 AM",0,0,0,0,0,1,0,11038,
"5431      ","3/31/2006 8:15:00 AM",0,0,0,0,1,0,0,11039,
"5431      ","4/3/2008 11:30:00 AM",0,0,0,0,1,0,0,11040,
"5431      ","9/2/2008 10:15:00 AM",0,0,0,0,1,0,0,11041,
"5431      ","5/12/2009 12:10:00 PM",0,0,0,0,1,0,0,11042,
"5431      ","7/23/2009 12:00:00 AM",0,0,0,0,0,1,0,11043,
"5431      ","11/16/2010 12:00:00 AM",0,0,0,0,0,1,0,11044,
"5431      ","6/22/2011 8:03:57 AM",0,0,0,0,1,0,0,11045,
"5432      ","6/30/2004 4:00:00 PM",0,0,0,0,1,0,0,11046,
"5434      ","10/9/2014 2:50:00 PM",0,0,0,0,1,0,0,11047,
"5434      ","12/1/2014 1:00:00 PM",0,0,0,0,1,0,0,11048,
"5434      ","3/10/2016 2:13:13 PM",0,0,0,0,1,0,0,11049,
"5436      ","5/30/2007 8:30:00 AM",0,0,0,0,1,0,0,11050,
"5437      ","12/8/2009 3:36:43 PM",0,0,0,0,1,0,0,11051,
"5437      ","12/2/2015 10:15:00 AM",0,0,0,0,1,0,0,11052,
"5438      ","9/27/2000 12:00:00 AM",1,0,0,0,0,0,0,11053,
"5438      ","1/9/2002 12:00:00 AM",0,0,0,0,0,1,0,11054,
"5438      ","8/15/2003 1:15:00 PM",1,0,0,0,0,0,0,11055,
"5438      ","8/9/2004 1:20:00 PM",1,0,0,0,0,0,0,11056,
"5438      ","3/18/2005 12:00:00 AM",0,0,0,0,0,1,0,11057,
"5438      ","5/9/2007 3:00:00 PM",0,0,0,0,1,0,0,11058,
"5438      ","7/11/2007 12:00:00 AM",0,0,0,0,0,1,0,11059,
"5438      ","1/2/2009 11:30:00 AM",0,0,0,0,1,0,0,11060,
"5438      ","1/9/2009 11:10:00 AM",0,0,0,0,1,0,0,11061,
"5438      ","1/16/2009 3:45:00 PM",1,0,0,0,0,0,0,11062,
"5438      ","3/19/2009 12:00:00 AM",0,0,0,0,0,1,0,11063,
"5438      ","1/6/2010 12:00:00 AM",0,0,0,0,0,1,0,11064,
"5438      ","1/6/2010 1:00:00 PM",0,0,0,0,1,0,0,11065,
"5438      ","8/4/2010 12:00:00 AM",0,0,0,0,0,1,0,11066,
"5438      ","9/15/2010 12:28:16 PM",0,0,0,0,1,0,0,11067,
"5438      ","9/4/2012 12:40:00 PM",0,0,0,0,1,0,0,11068,
"5438      ","1/10/2013 12:50:00 PM",0,0,0,0,1,0,0,11069,
"5438      ","1/30/2014 2:30:10 PM",0,0,0,0,1,0,0,11070,
"5442      ","6/6/2000 12:00:00 AM",1,0,0,0,0,0,0,11071,
"5442      ","11/16/2000 12:00:00 AM",1,0,0,0,0,0,0,11072,
"5444      ","6/29/2011 9:15:43 AM",0,0,0,0,1,0,0,11073,
"5444      ","3/5/2012 9:30:00 AM",0,0,0,0,1,0,0,11074,
"5444      ","5/31/2012 1:55:00 PM",0,0,0,0,1,0,0,11075,
"5444      ","6/4/2012 3:20:00 PM",0,0,0,0,1,0,0,11076,
"5444      ","9/21/2012 2:35:00 PM",0,0,0,0,1,0,0,11077,
"5444      ","7/3/2013 2:20:00 PM",0,0,0,0,1,0,0,11078,
"5444      ","1/24/2014 10:45:00 AM",0,0,0,0,1,0,0,11079,
"5444      ","12/19/2014 9:45:00 AM",0,0,0,0,1,0,0,11080,
"5444      ","7/17/2015 2:25:00 PM",1,0,0,0,1,0,0,11081,
"5444      ","7/31/2015 2:35:00 PM",1,0,0,0,0,0,0,11082,
"5444      ","1/15/2016 11:10:00 AM",1,0,1,0,0,0,0,11083,
"5446      ","7/11/2001 12:00:00 AM",1,0,0,0,0,0,0,11084,
"5446      ","7/21/2003 12:00:00 AM",0,0,0,0,0,1,0,11085,
"5446      ","11/22/2004 11:00:00 AM",1,0,0,0,0,0,0,11086,
"5446      ","5/21/2008 2:00:00 PM",0,0,0,0,1,0,0,11087,
"5446      ","10/16/2008 10:10:00 AM",0,0,0,0,1,0,0,11088,
"5446      ","12/15/2011 1:30:00 PM",1,0,0,0,1,0,0,11089,
"5446      ","5/26/2012 2:00:55 PM",0,0,0,0,1,0,0,11090,
"5446      ","8/1/2012 12:15:00 PM",0,0,0,0,1,0,0,11091,
"5447      ","2/23/2001 12:00:00 AM",0,0,0,0,0,1,0,11092,
"5447      ","8/1/2003 12:00:00 AM",0,0,0,0,0,1,0,11093,
"5447      ","2/7/2008 8:10:00 AM",0,0,0,0,1,0,0,11094,
"5447      ","3/3/2008 12:00:00 AM",0,0,0,0,0,1,0,11095,
"5447      ","10/15/2008 12:00:00 AM",0,0,0,0,0,1,0,11096,
"5447      ","3/19/2009 12:00:00 AM",0,0,0,0,0,1,0,11097,
"5447      ","4/16/2009 12:00:00 AM",0,0,0,0,0,1,0,11098,
"5447      ","5/29/2009 12:00:00 AM",0,0,0,0,0,1,0,11099,
"5447      ","12/2/2011 8:03:32 AM",0,0,0,0,1,0,0,11100,
"5447      ","12/11/2013 9:40:00 AM",0,0,0,0,1,0,0,11101,
"5447      ","6/2/2016 10:05:00 AM",0,0,0,0,1,0,0,11102,
"5447      ","6/9/2016 1:30:00 PM",0,0,0,0,1,0,0,11103,
"5449      ","5/25/2006 12:00:00 AM",0,0,0,0,0,1,0,11104,
"5449      ","2/25/2010 3:21:55 PM",0,0,0,0,1,0,0,11105,
"5449      ","12/21/2011 9:55:38 AM",0,0,0,0,1,0,0,11106,
"5449      ","4/24/2012 3:15:00 PM",0,0,0,0,1,0,0,11107,
"5449      ","10/17/2012 10:50:00 AM",0,0,0,0,1,0,0,11108,
"5449      ","4/3/2015 9:45:00 AM",1,0,0,0,0,0,0,11109,
"5449      ","4/19/2016 12:00:00 PM",0,0,0,0,1,0,0,11110,
"5450      ","1/22/2001 12:00:00 AM",1,0,0,0,0,0,0,11111,
"5452      ","8/9/2000 12:00:00 AM",0,0,0,0,1,0,0,11112,
"5452      ","8/15/2000 12:00:00 AM",0,0,0,0,1,0,0,11113,
"5452      ","8/17/2000 12:00:00 AM",0,0,0,0,1,0,0,11114,
"5452      ","9/19/2000 12:00:00 AM",0,0,0,0,1,0,0,11115,
"5452      ","7/21/2003 12:00:00 AM",0,0,0,0,0,1,0,11116,
"5452      ","6/17/2005 10:45:00 AM",1,0,0,0,0,0,0,11117,
"5452      ","8/8/2007 3:15:00 PM",0,0,0,0,1,0,0,11118,
"5452      ","5/27/2008 3:00:00 PM",0,0,0,0,1,0,0,11119,
"5452      ","10/23/2008 10:15:00 AM",0,0,0,0,1,0,0,11120,
"5452      ","2/13/2013 10:14:13 AM",0,0,0,0,1,0,0,11121,
"5452      ","8/20/2013 1:30:00 PM",0,0,0,0,1,0,0,11122,
"5452      ","2/3/2015 11:00:00 AM",0,0,0,0,1,0,0,11123,
"5453      ","11/23/2010 12:34:57 PM",0,0,0,0,1,0,0,11124,
"5453      ","11/6/2013 3:30:00 PM",0,0,0,0,1,0,0,11125,
"5454      ","7/29/2004 12:05:00 PM",0,0,0,0,1,0,0,11126,
"5454      ","2/8/2005 3:30:00 PM",0,0,0,0,1,0,0,11127,
"5454      ","3/5/2008 1:30:00 PM",0,0,0,0,1,0,0,11128,
"5454      ","1/6/2011 12:00:00 AM",0,0,0,0,0,1,0,11129,
"5454      ","3/22/2011 2:01:38 PM",0,0,0,0,1,0,0,11130,
"5454      ","6/27/2012 1:15:00 PM",0,0,0,0,1,0,0,11131,
"5455      ","5/6/2004 11:00:00 AM",1,0,0,0,0,0,0,11132,
"5455      ","7/8/2006 1:20:00 PM",0,0,0,0,1,0,0,11133,
"5455      ","8/31/2007 12:00:00 AM",0,0,0,0,0,1,0,11134,
"5455      ","5/1/2008 4:15:00 PM",0,0,0,0,1,0,0,11135,
"5455      ","5/12/2010 1:24:10 PM",0,0,0,0,1,0,0,11136,
"5455      ","9/20/2010 12:12:23 PM",0,0,0,0,1,0,0,11137,
"5455      ","4/30/2012 12:45:00 PM",0,0,0,0,1,0,0,11138,
"5455      ","8/7/2013 1:05:00 PM",0,0,0,0,1,0,0,11139,
"5455      ","2/8/2014 10:20:00 AM",0,0,0,0,1,0,0,11140,
"5457      ","10/17/2001 12:00:00 AM",1,0,0,0,0,0,0,11141,
"5458      ","6/8/2001 12:00:00 AM",0,0,0,0,0,1,0,11142,
"5458      ","3/4/2002 12:00:00 AM",0,0,0,0,1,0,0,11143,
"5460      ","12/5/2000 12:00:00 AM",1,0,0,0,0,0,0,11144,
"5460      ","2/5/2002 12:00:00 AM",0,0,0,0,1,0,0,11145,
"5460      ","9/29/2003 12:35:00 PM",1,0,0,0,0,0,0,11146,
"5460      ","4/26/2010 12:15:03 PM",0,0,0,0,1,0,0,11147,
"5461      ","12/3/2007 4:00:00 PM",0,0,0,0,1,0,0,11148,
"5464      ","10/29/2005 2:15:00 PM",0,0,0,0,1,0,0,11149,
"5464      ","3/14/2007 1:45:00 PM",0,0,0,0,1,0,0,11150,
"5464      ","5/14/2009 1:10:00 PM",0,0,0,0,1,0,0,11151,
"5464      ","5/4/2010 3:27:18 PM",1,0,0,0,0,0,0,11152,
"5464      ","7/23/2010 12:00:00 AM",0,0,0,0,0,1,0,11153,
"5464      ","10/27/2010 12:00:00 AM",0,0,0,0,0,1,0,11154,
"5464      ","1/19/2011 3:30:05 PM",0,0,0,0,1,0,0,11155,
"5464      ","11/13/2013 10:10:00 AM",1,0,0,0,0,0,0,11156,
"5465      ","8/10/2005 10:45:00 AM",1,0,0,0,0,0,0,11157,
"5465      ","11/28/2005 11:30:00 AM",0,0,0,0,1,0,0,11158,
"5465      ","1/2/2008 1:00:00 PM",0,0,0,0,1,0,0,11159,
"5465      ","6/17/2010 3:05:30 PM",0,0,0,0,1,0,0,11160,
"5465      ","10/12/2010 2:45:49 PM",0,0,0,0,1,0,0,11161,
"5465      ","1/6/2011 12:00:00 AM",0,0,0,0,0,1,0,11162,
"5465      ","9/28/2011 1:47:43 PM",0,0,0,0,1,0,0,11163,
"5465      ","5/13/2013 3:15:00 PM",0,0,0,0,1,0,0,11164,
"5465      ","2/27/2015 2:50:00 PM",0,0,0,0,1,0,0,11165,
"5465      ","5/13/2015 4:20:00 PM",0,0,0,0,1,0,0,11166,
"5467      ","4/7/2003 3:15:00 PM",1,0,0,0,0,0,0,11167,
"5467      ","4/24/2009 3:50:00 PM",0,0,0,0,1,0,0,11168,
"5467      ","11/2/2009 4:16:22 PM",1,0,0,0,0,0,0,11169,
"5467      ","6/20/2011 4:10:43 PM",0,0,0,0,1,0,0,11170,
"5470      ","10/20/2000 12:00:00 AM",0,0,0,0,0,1,0,11171,
"5470      ","7/18/2001 12:00:00 AM",1,0,0,0,0,0,0,11172,
"5470      ","4/12/2004 10:45:00 AM",0,0,1,0,0,0,0,11173,
"5470      ","7/6/2007 2:00:00 PM",1,0,0,0,0,0,0,11174,
"5470      ","3/3/2008 12:00:00 AM",0,0,0,0,0,1,0,11175,
"5470      ","4/19/2011 8:27:59 AM",0,0,0,0,1,0,0,11176,
"5470      ","11/7/2011 10:29:31 AM",0,0,0,0,1,0,0,11177,
"5470      ","3/8/2012 8:29:47 AM",0,0,0,0,1,0,0,11178,
"5473      ","9/26/2000 12:00:00 AM",1,0,0,0,0,0,0,11179,
"5473      ","11/29/2000 12:00:00 AM",1,0,0,0,0,0,0,11180,
"5473      ","12/13/2000 12:00:00 AM",1,0,0,0,0,0,0,11181,
"5473      ","5/18/2001 12:00:00 AM",1,0,0,0,0,0,0,11182,
"5473      ","6/4/2001 12:00:00 AM",0,0,0,0,0,1,0,11183,
"5473      ","9/4/2001 12:00:00 AM",1,0,0,0,0,0,0,11184,
"5473      ","6/13/2002 12:00:00 AM",0,0,0,0,0,1,0,11185,
"5479      ","12/20/2007 12:50:00 PM",1,0,0,0,0,0,0,11186,
"5479      ","8/18/2011 11:56:41 AM",0,0,0,0,1,0,0,11187,
"5480      ","7/15/2000 12:00:00 AM",1,0,0,0,0,0,0,11188,
"5480      ","10/4/2001 12:00:00 AM",0,0,0,0,0,1,0,11189,
"5480      ","1/9/2002 12:00:00 AM",0,0,0,0,0,1,0,11190,
"5480      ","1/21/2003 12:00:00 AM",1,0,0,0,1,0,0,11191,
"5480      ","2/10/2003 12:00:00 AM",0,0,0,0,0,1,0,11192,
"5481      ","1/14/2004 2:30:00 PM",0,0,0,0,1,0,0,11193,
"5481      ","1/16/2008 11:30:00 AM",0,0,0,0,1,0,0,11194,
"5481      ","7/18/2008 9:45:00 AM",0,0,0,0,1,0,0,11195,
"5481      ","8/9/2012 11:20:00 AM",0,0,0,0,1,0,0,11196,
"5481      ","1/14/2013 10:00:00 AM",0,0,0,0,1,0,0,11197,
"5481      ","1/12/2015 9:00:00 AM",0,0,0,0,1,0,0,11198,
"5483      ","6/26/2015 10:30:10 AM",0,0,0,0,1,0,0,11199,
"5486      ","11/7/2002 12:00:00 AM",0,0,0,0,0,0,1,11200,
"5488      ","5/21/2007 1:15:00 PM",0,0,0,0,1,0,0,11201,
"5488      ","2/8/2008 12:45:00 PM",0,0,0,0,1,0,0,11202,
"5489      ","11/20/2001 12:00:00 AM",0,0,0,0,0,1,0,11203,
"5491      ","6/26/2008 11:00:00 AM",0,0,0,0,1,0,0,11204,
"5492      ","6/13/2001 12:00:00 AM",0,0,0,0,1,0,0,11205,
"5492      ","1/9/2002 12:00:00 AM",0,0,0,0,1,0,0,11206,
"5493      ","6/26/2001 12:00:00 AM",1,0,0,0,0,0,0,11207,
"5494      ","5/30/2001 12:00:00 AM",1,0,0,0,0,0,0,11208,
"5494      ","4/10/2012 9:15:00 AM",1,0,0,0,0,0,0,11209,
"5495      ","11/6/2001 12:00:00 AM",0,0,0,0,1,0,0,11210,
"5495      ","1/3/2005 1:45:00 PM",1,0,0,0,0,0,0,11211,
"5495      ","6/9/2005 10:45:00 AM",1,0,0,0,0,0,0,11212,
"5495      ","12/15/2005 12:00:00 AM",0,0,0,0,0,1,0,11213,
"5495      ","8/31/2007 12:00:00 AM",0,0,0,0,0,1,0,11214,
"5495      ","1/3/2008 2:00:00 PM",0,0,0,0,1,0,0,11215,
"5495      ","2/14/2008 12:00:00 AM",0,0,0,0,0,1,0,11216,
"5495      ","5/12/2008 4:15:00 PM",0,0,0,0,1,0,0,11217,
"5495      ","2/9/2009 12:45:00 PM",0,0,0,0,1,0,0,11218,
"5495      ","2/12/2009 1:00:00 PM",0,0,0,0,1,0,0,11219,
"5495      ","4/6/2009 12:00:00 AM",0,0,0,0,0,1,0,11220,
"5498      ","7/28/2009 3:05:25 PM",0,0,0,0,1,0,0,11221,
"5498      ","12/3/2009 12:00:00 AM",0,0,0,0,0,1,0,11222,
"5500      ","2/11/2009 2:35:00 PM",0,0,0,0,1,0,0,11223,
"5501      ","3/15/2001 12:00:00 AM",1,0,0,0,0,0,0,11224,
"5501      ","5/8/2003 2:00:00 PM",0,0,0,0,1,0,0,11225,
"5501      ","11/25/2003 10:00:00 AM",1,0,0,0,0,0,0,11226,
"5501      ","12/8/2004 12:00:00 AM",0,0,0,0,0,1,0,11227,
"5501      ","6/20/2007 3:00:00 PM",0,0,0,0,1,0,0,11228,
"5501      ","10/11/2010 8:37:43 AM",1,0,0,0,0,0,0,11229,
"5501      ","1/24/2011 12:00:00 AM",0,0,0,0,0,1,0,11230,
"5501      ","9/13/2013 8:15:00 AM",0,0,0,0,1,0,0,11231,
"5501      ","9/12/2014 7:50:00 AM",1,0,0,0,1,0,0,11232,
"5502      ","11/20/2007 10:20:00 PM",0,0,0,0,1,0,0,11233,
"5502      ","3/19/2008 2:05:00 PM",0,0,0,0,1,0,0,11234,
"5509      ","5/24/2009 11:00:00 AM",0,0,0,0,1,0,0,11235,
"5509      ","10/14/2009 12:00:00 AM",0,0,0,0,0,1,0,11236,
"5509      ","3/2/2011 2:40:21 PM",0,0,0,0,1,0,0,11237,
"5509      ","7/13/2012 9:35:00 AM",0,0,0,0,1,0,0,11238,
"5511      ","12/2/2002 12:00:00 AM",0,0,0,0,1,0,0,11239,
"5512      ","2/5/2007 4:05:00 PM",0,0,0,0,1,0,0,11240,
"5512      ","2/24/2010 4:29:05 PM",0,0,0,0,1,0,0,11241,
"5514      ","8/20/2002 12:00:00 AM",0,0,0,0,1,0,0,11242,
"5514      ","6/22/2007 12:00:00 AM",0,0,0,0,0,1,0,11243,
"5514      ","10/30/2009 2:00:00 PM",0,0,0,0,1,0,0,11244,
"5514      ","2/10/2010 12:00:00 AM",0,0,0,0,0,1,0,11245,
"5514      ","3/14/2011 3:30:09 PM",0,0,0,0,1,0,0,11246,
"5514      ","12/21/2011 11:35:11 AM",1,0,0,0,0,0,0,11247,
"5514      ","10/18/2012 9:40:00 AM",0,0,0,0,1,0,0,11248,
"5514      ","5/8/2013 3:30:00 PM",0,0,0,0,1,0,0,11249,
"5514      ","4/14/2015 4:00:08 PM",0,0,0,0,1,0,0,11250,
"5514      ","8/24/2015 4:15:00 PM",0,0,0,0,1,0,0,11251,
"5516      ","2/7/2005 2:00:00 PM",1,0,0,0,0,0,0,11252,
"5516      ","3/21/2008 1:30:00 PM",0,0,0,0,1,0,0,11253,
"5516      ","11/6/2009 10:56:21 AM",1,0,0,0,1,0,0,11254,
"5516      ","6/24/2010 12:00:00 AM",0,0,0,0,0,1,0,11255,
"5516      ","1/2/2015 8:30:00 AM",0,0,0,0,1,0,0,11256,
"5516      ","7/21/2015 7:30:00 AM",0,0,0,0,1,0,0,11257,
"5516      ","8/21/2015 9:10:00 AM",0,0,0,0,1,0,0,11258,
"5516      ","11/17/2015 10:00:00 AM",0,0,0,0,1,0,0,11259,
"5524      ","10/1/2007 12:30:00 PM",0,0,0,0,1,0,0,11260,
"5525      ","11/29/2000 12:00:00 AM",1,0,0,0,0,0,0,11261,
"5526      ","10/31/2001 12:00:00 AM",0,0,0,0,1,0,0,11262,
"5527      ","2/20/2007 6:00:00 PM",1,0,0,0,0,0,0,11263,
"5527      ","3/12/2007 12:00:00 AM",0,0,0,0,0,1,0,11264,
"5527      ","10/26/2007 12:00:00 AM",0,0,0,0,0,1,0,11265,
"5527      ","2/17/2009 12:00:00 AM",0,0,0,0,0,1,0,11266,
"5527      ","4/2/2009 1:10:00 PM",0,0,0,0,1,0,0,11267,
"5528      ","10/29/2001 12:00:00 AM",0,0,0,0,1,0,0,11268,
"5528      ","12/3/2001 12:00:00 AM",0,0,0,0,0,1,0,11269,
"5528      ","11/21/2005 12:00:00 AM",0,0,0,0,0,1,0,11270,
"5528      ","9/24/2008 2:30:00 PM",0,0,0,0,1,0,0,11271,
"5528      ","1/24/2011 2:07:03 PM",0,0,0,0,1,0,0,11272,
"5528      ","6/8/2011 10:00:00 AM",0,0,0,0,1,0,0,11273,
"5528      ","10/2/2012 3:55:00 PM",0,0,0,0,1,0,0,11274,
"5528      ","1/30/2014 10:35:08 AM",0,0,0,0,1,0,0,11275,
"5528      ","7/16/2014 2:15:00 PM",0,0,0,0,1,0,0,11276,
"5528      ","11/19/2015 3:35:00 PM",1,0,1,0,0,0,0,11277,
"5528      ","1/22/2016 10:00:00 AM",0,0,0,0,1,0,0,11278,
"5529      ","12/29/2003 1:00:00 PM",0,0,0,0,1,0,0,11279,
"5529      ","11/2/2006 7:40:00 AM",0,0,0,0,1,0,0,11280,
"5530      ","10/16/2001 12:00:00 AM",1,0,0,0,0,0,0,11281,
"5530      ","1/20/2004 1:30:00 PM",1,0,0,0,1,0,0,11282,
"5530      ","3/8/2005 3:15:00 PM",0,0,0,0,1,0,0,11283,
"5530      ","1/29/2009 12:20:00 PM",0,0,0,0,1,0,0,11284,
"5530      ","8/18/2009 12:00:00 AM",1,0,0,0,1,0,0,11285,
"5530      ","6/18/2010 12:00:00 AM",0,0,0,0,0,1,0,11286,
"5530      ","12/2/2011 2:48:35 PM",0,0,0,0,1,0,0,11287,
"5530      ","8/20/2012 11:07:39 AM",0,0,0,0,1,0,0,11288,
"5530      ","12/13/2012 10:30:00 AM",0,0,0,0,1,0,0,11289,
"5530      ","8/5/2013 5:00:10 PM",0,0,0,0,1,0,0,11290,
"5530      ","2/4/2016 12:50:00 PM",0,0,0,0,1,0,0,11291,
"5533      ","4/6/2009 12:00:00 AM",0,0,0,0,0,1,0,11292,
"5533      ","7/30/2009 12:35:18 PM",0,0,0,0,1,0,0,11293,
"5533      ","11/30/2009 12:00:00 AM",0,0,0,0,0,1,0,11294,
"5533      ","11/9/2010 12:00:00 AM",0,0,0,0,0,1,0,11295,
"5533      ","11/15/2010 11:59:11 AM",0,0,0,0,1,0,0,11296,
"5535      ","6/21/2000 12:00:00 AM",1,0,0,0,0,0,0,11297,
"5535      ","12/1/2004 8:00:00 AM",0,0,0,0,1,0,0,11298,
"5537      ","6/29/2000 12:00:00 AM",1,0,0,0,0,0,0,11299,
"5537      ","7/12/2000 12:00:00 AM",1,0,0,0,0,0,0,11300,
"5537      ","10/31/2001 12:00:00 AM",1,0,0,0,0,0,0,11301,
"5537      ","11/19/2001 12:00:00 AM",0,0,0,0,0,1,0,11302,
"5538      ","1/2/2002 12:00:00 AM",1,0,0,0,0,0,0,11303,
"5539      ","6/19/2007 3:00:00 PM",0,0,0,0,1,0,0,11304,
"5539      ","8/4/2010 12:00:00 AM",0,0,0,0,0,1,0,11305,
"5539      ","7/24/2013 5:10:01 PM",0,0,0,0,1,0,0,11306,
"5539      ","1/9/2014 4:30:10 PM",0,0,0,0,1,0,0,11307,
"5539      ","1/26/2016 5:00:00 PM",0,0,0,0,1,0,0,11308,
"5540      ","6/29/2000 12:00:00 AM",1,0,0,0,0,0,0,11309,
"5540      ","4/5/2001 12:00:00 AM",0,0,0,0,1,0,0,11310,
"5540      ","3/28/2002 12:00:00 AM",0,0,0,0,0,1,0,11311,
"5540      ","4/4/2007 10:30:00 AM",0,0,0,0,1,0,0,11312,
"5547      ","11/1/2000 12:00:00 AM",1,0,0,0,0,0,0,11313,
"5547      ","8/1/2008 1:45:00 PM",0,0,0,0,1,0,0,11314,
"5547      ","12/30/2008 12:30:00 PM",1,0,0,0,0,0,0,11315,
"5547      ","2/17/2009 12:00:00 AM",0,0,0,0,0,1,0,11316,
"5549      ","9/21/2012 10:00:00 AM",0,0,0,0,1,0,0,11317,
"5549      ","3/5/2013 9:55:00 AM",0,0,0,0,1,0,0,11318,
"5549      ","3/11/2013 2:45:00 PM",0,0,0,0,1,0,0,11319,
"5549      ","3/3/2014 11:10:00 AM",0,0,0,0,1,0,0,11320,
"5549      ","9/2/2014 10:30:00 AM",0,0,0,0,1,0,0,11321,
"5549      ","3/29/2016 3:00:00 PM",0,0,0,0,1,0,0,11322,
"5551      ","9/19/2000 12:00:00 AM",1,0,0,0,0,0,0,11323,
"5552      ","10/30/2012 3:45:00 PM",0,0,0,0,1,0,0,11324,
"5555      ","9/20/2000 12:00:00 AM",1,0,0,0,0,0,0,11325,
"5555      ","6/11/2001 12:00:00 AM",1,0,0,0,0,0,0,11326,
"5562      ","9/17/2002 12:00:00 AM",1,0,0,0,1,0,0,11327,
"5562      ","11/1/2006 12:00:00 AM",0,0,0,0,0,1,0,11328,
"5565      ","1/31/2002 12:00:00 AM",1,0,0,0,0,0,0,11329,
"5565      ","10/18/2002 12:00:00 AM",0,0,0,0,1,0,0,11330,
"5565      ","4/1/2003 10:00:00 AM",1,0,0,0,1,0,0,11331,
"5565      ","4/21/2003 12:00:00 AM",0,0,0,0,0,1,0,11332,
"5565      ","8/14/2003 12:00:00 AM",0,0,0,0,0,0,1,11333,
"5565      ","6/30/2008 11:15:00 AM",0,0,0,0,1,0,0,11334,
"5566      ","10/27/2000 12:00:00 AM",1,0,0,0,0,0,0,11335,
"5566      ","12/9/2002 12:00:00 AM",0,0,0,0,1,0,0,11336,
"5566      ","6/8/2004 4:40:00 PM",0,0,0,0,1,0,0,11337,
"5566      ","3/2/2005 11:00:00 AM",0,0,0,0,1,0,0,11338,
"5566      ","8/17/2005 10:15:00 AM",0,0,0,0,1,0,0,11339,
"5568      ","12/18/2003 9:15:00 AM",1,0,0,0,1,0,0,11340,
"5569      ","2/2/2007 1:55:00 PM",0,0,0,0,1,0,0,11341,
"5572      ","3/27/2003 12:00:00 AM",0,0,0,0,0,0,1,11342,
"5572      ","9/4/2003 12:00:00 AM",0,0,0,0,0,0,1,11343,
"5572      ","1/30/2004 12:00:00 AM",0,0,0,0,0,1,0,11344,
"5573      ","5/1/2001 12:00:00 AM",1,0,0,0,0,0,0,11345,
"5573      ","2/22/2002 12:00:00 AM",1,0,0,0,0,0,0,11346,
"5575      ","5/18/2016 4:10:00 PM",0,0,1,0,0,0,0,11347,
"5577      ","6/1/2010 2:15:00 PM",0,0,0,0,1,0,0,11348,
"5577      ","4/22/2011 12:00:00 AM",0,0,0,0,0,1,0,11349,
"5577      ","9/6/2011 10:42:39 AM",0,0,0,0,1,0,0,11350,
"5580      ","1/12/2002 12:00:00 AM",1,0,0,0,0,0,0,11351,
"5583      ","11/21/2000 12:00:00 AM",1,0,0,0,0,0,0,11352,
"5583      ","7/7/2005 11:50:00 AM",1,0,0,0,0,0,0,11353,
"5583      ","7/1/2006 8:45:00 AM",0,0,0,0,1,0,0,11354,
"5583      ","9/24/2007 12:00:00 AM",0,0,0,0,0,1,0,11355,
"5585      ","4/5/2001 12:00:00 AM",1,0,0,0,0,0,0,11356,
"5587      ","9/18/2000 12:00:00 AM",1,0,0,0,0,0,0,11357,
"5588      ","7/12/2001 12:00:00 AM",1,0,0,0,0,0,0,11358,
"5588      ","12/20/2002 12:00:00 AM",1,0,0,0,0,0,0,11359,
"5589      ","4/4/2006 12:00:00 AM",0,0,0,0,0,1,0,11360,
"5592      ","8/1/2002 12:00:00 AM",0,0,0,0,1,0,0,11361,
"5592      ","9/12/2003 1:55:00 PM",0,0,0,0,1,0,0,11362,
"5592      ","8/5/2005 2:30:00 PM",0,0,0,0,1,0,0,11363,
"5592      ","1/29/2008 10:00:00 AM",0,0,0,0,1,0,0,11364,
"5592      ","6/2/2008 3:45:00 PM",0,0,0,0,1,0,0,11365,
"5592      ","6/1/2010 2:03:26 PM",0,0,0,0,1,0,0,11366,
